"sample","campaignid","direction","broad.ascidians","broad.black.octocorals","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.matrix","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.total.points.annotated","latitude","longitude","date","site","location","successful.count"
"Br10","2022-12_Bremer_stereo-BOSS","E",0,0,5,0,0,0,4,0,0,0,0,0,11,20,-34.313884114864,119.70424255305,"2022-12-09","Bremer","Bremer",NA
"Br10","2022-12_Bremer_stereo-BOSS","N",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.313884114864,119.70424255305,"2022-12-09","Bremer","Bremer",NA
"Br10","2022-12_Bremer_stereo-BOSS","S",0,0,14,0,0,1,0,1,0,0,0,0,5,20,-34.313884114864,119.70424255305,"2022-12-09","Bremer","Bremer",NA
"Br10","2022-12_Bremer_stereo-BOSS","W",0,0,8,0,0,0,0,0,0,0,0,0,12,20,-34.313884114864,119.70424255305,"2022-12-09","Bremer","Bremer",NA
"Br100","2022-12_Bremer_stereo-BOSS","E",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.4418680807842,119.718920569346,"2022-12-11","Bremer","Bremer",NA
"Br100","2022-12_Bremer_stereo-BOSS","N",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.4418680807842,119.718920569346,"2022-12-11","Bremer","Bremer",NA
"Br100","2022-12_Bremer_stereo-BOSS","S",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.4418680807842,119.718920569346,"2022-12-11","Bremer","Bremer",NA
"Br100","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.4418680807842,119.718920569346,"2022-12-11","Bremer","Bremer",NA
"Br102","2022-12_Bremer_stereo-BOSS","E",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.5093765542567,119.719146343825,"2022-12-11","Bremer","Bremer",NA
"Br102","2022-12_Bremer_stereo-BOSS","N",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.5093765542567,119.719146343825,"2022-12-11","Bremer","Bremer",NA
"Br102","2022-12_Bremer_stereo-BOSS","S",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.5093765542567,119.719146343825,"2022-12-11","Bremer","Bremer",NA
"Br102","2022-12_Bremer_stereo-BOSS","W",0,0,8,0,0,0,0,0,0,0,0,0,12,20,-34.5093765542567,119.719146343825,"2022-12-11","Bremer","Bremer",NA
"Br103","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,0,1,0,0,0,1,0,18,21,-34.3329624028696,119.817516137129,"2022-12-08","Bremer","Bremer",NA
"Br103","2022-12_Bremer_stereo-BOSS","N",0,0,4,0,0,0,0,0,0,0,3,0,13,20,-34.3329624028696,119.817516137129,"2022-12-08","Bremer","Bremer",NA
"Br103","2022-12_Bremer_stereo-BOSS","S",0,0,2,0,0,0,0,0,0,0,1,0,17,20,-34.3329624028696,119.817516137129,"2022-12-08","Bremer","Bremer",NA
"Br103","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.3329624028696,119.817516137129,"2022-12-08","Bremer","Bremer",NA
"Br104","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.5681684363543,119.610963631937,"2022-12-12","Bremer","Bremer",NA
"Br104","2022-12_Bremer_stereo-BOSS","N",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.5681684363543,119.610963631937,"2022-12-12","Bremer","Bremer",NA
"Br104","2022-12_Bremer_stereo-BOSS","S",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.5681684363543,119.610963631937,"2022-12-12","Bremer","Bremer",NA
"Br104","2022-12_Bremer_stereo-BOSS","W",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.5681684363543,119.610963631937,"2022-12-12","Bremer","Bremer",NA
"Br106","2022-12_Bremer_stereo-BOSS","E",0,0,4,0,0,0,1,0,0,0,0,0,15,20,-34.3022179671584,119.722070329532,"2022-12-09","Bremer","Bremer",NA
"Br106","2022-12_Bremer_stereo-BOSS","N",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.3022179671584,119.722070329532,"2022-12-09","Bremer","Bremer",NA
"Br106","2022-12_Bremer_stereo-BOSS","S",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.3022179671584,119.722070329532,"2022-12-09","Bremer","Bremer",NA
"Br106","2022-12_Bremer_stereo-BOSS","W",0,0,5,0,0,0,2,0,0,0,0,0,13,20,-34.3022179671584,119.722070329532,"2022-12-09","Bremer","Bremer",NA
"Br108","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,3,0,0,0,0,0,17,20,-34.5976647133409,119.687750954975,"2022-12-11","Bremer","Bremer",NA
"Br108","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,1,0,1,0,0,0,0,19,20,-34.5976647133409,119.687750954975,"2022-12-11","Bremer","Bremer",NA
"Br108","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,1,0,1,0,0,1,0,18,20,-34.5976647133409,119.687750954975,"2022-12-11","Bremer","Bremer",NA
"Br108","2022-12_Bremer_stereo-BOSS","W",0,0,0,1,0,1,0,1,0,0,1,0,17,20,-34.5976647133409,119.687750954975,"2022-12-11","Bremer","Bremer",NA
"Br109","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.4103168087618,119.785205540176,"2022-12-10","Bremer","Bremer",NA
"Br109","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.4103168087618,119.785205540176,"2022-12-10","Bremer","Bremer",NA
"Br109","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.4103168087618,119.785205540176,"2022-12-10","Bremer","Bremer",NA
"Br109","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.4103168087618,119.785205540176,"2022-12-10","Bremer","Bremer",NA
"Br113","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,1,0,18,20,-34.4851831304876,119.783636358546,"2022-12-10","Bremer","Bremer",NA
"Br113","2022-12_Bremer_stereo-BOSS","N",0,0,5,0,0,0,0,0,0,0,1,0,15,21,-34.4851831304876,119.783636358546,"2022-12-10","Bremer","Bremer",NA
"Br113","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,1,0,19,20,-34.4851831304876,119.783636358546,"2022-12-10","Bremer","Bremer",NA
"Br113","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.4851831304876,119.783636358546,"2022-12-10","Bremer","Bremer",NA
"Br114","2022-12_Bremer_stereo-BOSS","E",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.3857559263699,119.74889797291,"2022-12-10","Bremer","Bremer",NA
"Br114","2022-12_Bremer_stereo-BOSS","N",0,0,1,0,0,0,0,0,0,0,0,0,16,17,-34.3857559263699,119.74889797291,"2022-12-10","Bremer","Bremer",NA
"Br114","2022-12_Bremer_stereo-BOSS","S",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.3857559263699,119.74889797291,"2022-12-10","Bremer","Bremer",NA
"Br114","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,1,0,18,20,-34.3857559263699,119.74889797291,"2022-12-10","Bremer","Bremer",NA
"Br115","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-34.4176194959879,119.669247956216,"2022-12-11","Bremer","Bremer",NA
"Br115","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,2,0,0,0,3,0,15,20,-34.4176194959879,119.669247956216,"2022-12-11","Bremer","Bremer",NA
"Br115","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,1,1,2,1,0,0,1,0,15,20,-34.4176194959879,119.669247956216,"2022-12-11","Bremer","Bremer",NA
"Br115","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,1,3,1,0,0,1,0,16,21,-34.4176194959879,119.669247956216,"2022-12-11","Bremer","Bremer",NA
"Br116","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,21,21,-34.562510730436,119.887676283787,"2022-12-10","Bremer","Bremer",NA
"Br116","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-34.562510730436,119.887676283787,"2022-12-10","Bremer","Bremer",NA
"Br116","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.562510730436,119.887676283787,"2022-12-10","Bremer","Bremer",NA
"Br116","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.562510730436,119.887676283787,"2022-12-10","Bremer","Bremer",NA
"Br118","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5172664203332,119.637858398331,"2022-12-12","Bremer","Bremer",NA
"Br118","2022-12_Bremer_stereo-BOSS","N",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.5172664203332,119.637858398331,"2022-12-12","Bremer","Bremer",NA
"Br118","2022-12_Bremer_stereo-BOSS","S",0,0,2,0,0,1,0,1,0,0,2,0,15,20,-34.5172664203332,119.637858398331,"2022-12-12","Bremer","Bremer",NA
"Br118","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,2,0,2,0,0,0,0,18,20,-34.5172664203332,119.637858398331,"2022-12-12","Bremer","Bremer",NA
"Br119","2022-12_Bremer_stereo-BOSS","E",0,2,2,0,0,0,0,0,0,0,0,0,16,20,-34.569525912201,119.817887259919,"2022-12-10","Bremer","Bremer",NA
"Br119","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.569525912201,119.817887259919,"2022-12-10","Bremer","Bremer",NA
"Br119","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,2,0,2,0,0,0,0,18,21,-34.569525912201,119.817887259919,"2022-12-10","Bremer","Bremer",NA
"Br119","2022-12_Bremer_stereo-BOSS","W",0,2,0,0,0,3,0,3,0,0,0,0,15,20,-34.569525912201,119.817887259919,"2022-12-10","Bremer","Bremer",NA
"Br12","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,2,0,1,0,0,0,0,0,17,20,-34.3082607531674,119.788432771072,"2022-12-09","Bremer","Bremer",NA
"Br12","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,1,2,1,0,0,0,0,17,20,-34.3082607531674,119.788432771072,"2022-12-09","Bremer","Bremer",NA
"Br12","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,4,0,0,0,0,0,16,20,-34.3082607531674,119.788432771072,"2022-12-09","Bremer","Bremer",NA
"Br12","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,6,5,6,0,0,0,0,9,20,-34.3082607531674,119.788432771072,"2022-12-09","Bremer","Bremer",NA
"Br120","2022-12_Bremer_stereo-BOSS","E",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.4652668760977,119.68285623891,"2022-12-12","Bremer","Bremer",NA
"Br120","2022-12_Bremer_stereo-BOSS","N",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.4652668760977,119.68285623891,"2022-12-12","Bremer","Bremer",NA
"Br120","2022-12_Bremer_stereo-BOSS","S",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.4652668760977,119.68285623891,"2022-12-12","Bremer","Bremer",NA
"Br120","2022-12_Bremer_stereo-BOSS","W",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.4652668760977,119.68285623891,"2022-12-12","Bremer","Bremer",NA
"Br123","2022-12_Bremer_stereo-BOSS","E",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.5328838864651,119.657107317678,"2022-12-12","Bremer","Bremer",NA
"Br123","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5328838864651,119.657107317678,"2022-12-12","Bremer","Bremer",NA
"Br123","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.5328838864651,119.657107317678,"2022-12-12","Bremer","Bremer",NA
"Br123","2022-12_Bremer_stereo-BOSS","W",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.5328838864651,119.657107317678,"2022-12-12","Bremer","Bremer",NA
"Br124","2022-12_Bremer_stereo-BOSS","E",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.355870718939,119.779111557036,"2022-12-10","Bremer","Bremer",NA
"Br124","2022-12_Bremer_stereo-BOSS","N",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.355870718939,119.779111557036,"2022-12-10","Bremer","Bremer",NA
"Br124","2022-12_Bremer_stereo-BOSS","S",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.355870718939,119.779111557036,"2022-12-10","Bremer","Bremer",NA
"Br124","2022-12_Bremer_stereo-BOSS","W",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.355870718939,119.779111557036,"2022-12-10","Bremer","Bremer",NA
"Br128","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1982734838003,119.823821649263,"2022-12-09","Bremer","Bremer",NA
"Br128","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1982734838003,119.823821649263,"2022-12-09","Bremer","Bremer",NA
"Br128","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1982734838003,119.823821649263,"2022-12-09","Bremer","Bremer",NA
"Br128","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.1982734838003,119.823821649263,"2022-12-09","Bremer","Bremer",NA
"Br129","2022-12_Bremer_stereo-BOSS","E",0,1,6,0,0,1,0,1,0,0,0,0,12,20,-34.6248916504173,119.690124933675,"2022-12-11","Bremer","Bremer",NA
"Br129","2022-12_Bremer_stereo-BOSS","N",0,0,4,0,0,0,0,0,0,0,1,0,15,20,-34.6248916504173,119.690124933675,"2022-12-11","Bremer","Bremer",NA
"Br129","2022-12_Bremer_stereo-BOSS","S",0,1,3,0,0,3,0,3,0,0,3,0,10,20,-34.6248916504173,119.690124933675,"2022-12-11","Bremer","Bremer",NA
"Br129","2022-12_Bremer_stereo-BOSS","W",0,0,2,0,0,6,0,6,0,0,1,0,11,20,-34.6248916504173,119.690124933675,"2022-12-11","Bremer","Bremer",NA
"Br13","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1676429934377,119.729724108703,"2022-12-09","Bremer","Bremer",NA
"Br13","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1676429934377,119.729724108703,"2022-12-09","Bremer","Bremer",NA
"Br13","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1676429934377,119.729724108703,"2022-12-09","Bremer","Bremer",NA
"Br13","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.1676429934377,119.729724108703,"2022-12-09","Bremer","Bremer",NA
"Br130","2022-12_Bremer_stereo-BOSS","E",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.4372450042485,119.81749310702,"2022-12-10","Bremer","Bremer",NA
"Br130","2022-12_Bremer_stereo-BOSS","N",0,0,2,0,0,2,0,2,0,0,3,0,13,20,-34.4372450042485,119.81749310702,"2022-12-10","Bremer","Bremer",NA
"Br130","2022-12_Bremer_stereo-BOSS","S",0,2,1,0,0,1,0,1,0,0,0,0,16,20,-34.4372450042485,119.81749310702,"2022-12-10","Bremer","Bremer",NA
"Br130","2022-12_Bremer_stereo-BOSS","W",0,0,2,0,0,1,0,1,0,0,3,0,14,20,-34.4372450042485,119.81749310702,"2022-12-10","Bremer","Bremer",NA
"Br132","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,1,0,1,0,0,1,0,17,20,-34.6742975390397,119.605830358366,"2022-12-11","Bremer","Bremer",NA
"Br132","2022-12_Bremer_stereo-BOSS","N",0,0,5,0,0,5,0,5,0,0,1,0,9,20,-34.6742975390397,119.605830358366,"2022-12-11","Bremer","Bremer",NA
"Br132","2022-12_Bremer_stereo-BOSS","S",0,1,1,0,0,4,0,4,0,0,2,0,12,20,-34.6742975390397,119.605830358366,"2022-12-11","Bremer","Bremer",NA
"Br132","2022-12_Bremer_stereo-BOSS","W",0,0,6,0,0,0,0,0,0,0,3,0,11,20,-34.6742975390397,119.605830358366,"2022-12-11","Bremer","Bremer",NA
"Br134","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.2070935859023,119.692908857656,"2022-12-09","Bremer","Bremer",NA
"Br134","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.2070935859023,119.692908857656,"2022-12-09","Bremer","Bremer",NA
"Br134","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.2070935859023,119.692908857656,"2022-12-09","Bremer","Bremer",NA
"Br134","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.2070935859023,119.692908857656,"2022-12-09","Bremer","Bremer",NA
"Br136","2022-12_Bremer_stereo-BOSS","E",0,0,5,0,0,0,1,0,0,0,0,0,14,20,-34.310604427639,119.730348360571,"2022-12-09","Bremer","Bremer",NA
"Br136","2022-12_Bremer_stereo-BOSS","N",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.310604427639,119.730348360571,"2022-12-09","Bremer","Bremer",NA
"Br136","2022-12_Bremer_stereo-BOSS","S",0,0,8,0,0,0,1,0,0,0,0,0,11,20,-34.310604427639,119.730348360571,"2022-12-09","Bremer","Bremer",NA
"Br136","2022-12_Bremer_stereo-BOSS","W",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.310604427639,119.730348360571,"2022-12-09","Bremer","Bremer",NA
"Br137","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.4416517445583,119.605887179503,"2022-12-12","Bremer","Bremer",NA
"Br137","2022-12_Bremer_stereo-BOSS","N",0,0,5,0,0,1,0,1,0,0,2,0,12,20,-34.4416517445583,119.605887179503,"2022-12-12","Bremer","Bremer",NA
"Br137","2022-12_Bremer_stereo-BOSS","S",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.4416517445583,119.605887179503,"2022-12-12","Bremer","Bremer",NA
"Br137","2022-12_Bremer_stereo-BOSS","W",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.4416517445583,119.605887179503,"2022-12-12","Bremer","Bremer",NA
"Br138","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,5,0,5,0,0,0,0,16,21,-34.4888140615886,119.848884375297,"2022-12-10","Bremer","Bremer",NA
"Br138","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,2,0,2,0,0,2,0,15,19,-34.4888140615886,119.848884375297,"2022-12-10","Bremer","Bremer",NA
"Br138","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,1,0,1,0,0,1,0,17,20,-34.4888140615886,119.848884375297,"2022-12-10","Bremer","Bremer",NA
"Br138","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,1,0,1,0,0,0,0,19,20,-34.4888140615886,119.848884375297,"2022-12-10","Bremer","Bremer",NA
"Br14","2022-12_Bremer_stereo-BOSS","E",0,0,0,1,1,0,0,0,0,0,0,0,18,20,-34.5953233043522,119.746079326348,"2022-12-11","Bremer","Bremer",NA
"Br14","2022-12_Bremer_stereo-BOSS","N",0,2,0,0,0,1,0,1,0,0,0,0,17,20,-34.5953233043522,119.746079326348,"2022-12-11","Bremer","Bremer",NA
"Br14","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-34.5953233043522,119.746079326348,"2022-12-11","Bremer","Bremer",NA
"Br14","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,2,6,2,0,0,0,0,12,20,-34.5953233043522,119.746079326348,"2022-12-11","Bremer","Bremer",NA
"Br140","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,3,0,0,0,0,0,17,20,-34.2970299999112,119.812877464275,"2022-12-09","Bremer","Bremer",NA
"Br140","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,4,0,0,0,0,0,17,21,-34.2970299999112,119.812877464275,"2022-12-09","Bremer","Bremer",NA
"Br140","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,2,0,0,0,1,0,17,20,-34.2970299999112,119.812877464275,"2022-12-09","Bremer","Bremer",NA
"Br140","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,1,0,0,0,2,0,18,21,-34.2970299999112,119.812877464275,"2022-12-09","Bremer","Bremer",NA
"Br141","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,10,0,0,0,0,0,10,20,-34.1329,119.7227667,"2022-12-09","Bremer","Bremer",NA
"Br141","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,5,0,0,0,0,0,15,20,-34.1329,119.7227667,"2022-12-09","Bremer","Bremer",NA
"Br141","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,12,0,0,0,0,0,6,18,-34.1329,119.7227667,"2022-12-09","Bremer","Bremer",NA
"Br141","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,9,0,0,0,0,0,11,20,-34.1329,119.7227667,"2022-12-09","Bremer","Bremer",NA
"Br142","2022-12_Bremer_stereo-BOSS","E",0,0,2,0,0,0,0,0,0,0,3,0,15,20,-34.5440230290106,119.603935669498,"2022-12-12","Bremer","Bremer",NA
"Br142","2022-12_Bremer_stereo-BOSS","N",0,0,3,0,0,1,0,1,0,0,6,0,10,20,-34.5440230290106,119.603935669498,"2022-12-12","Bremer","Bremer",NA
"Br142","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,1,0,19,20,-34.5440230290106,119.603935669498,"2022-12-12","Bremer","Bremer",NA
"Br142","2022-12_Bremer_stereo-BOSS","W",0,0,1,0,0,1,0,1,0,0,4,0,14,20,-34.5440230290106,119.603935669498,"2022-12-12","Bremer","Bremer",NA
"Br143","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5913994066554,119.76348563396,"2022-12-11","Bremer","Bremer",NA
"Br143","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5913994066554,119.76348563396,"2022-12-11","Bremer","Bremer",NA
"Br143","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5913994066554,119.76348563396,"2022-12-11","Bremer","Bremer",NA
"Br143","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.5913994066554,119.76348563396,"2022-12-11","Bremer","Bremer",NA
"Br144","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.3938417076597,119.758577049703,"2022-12-10","Bremer","Bremer",NA
"Br144","2022-12_Bremer_stereo-BOSS","N",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.3938417076597,119.758577049703,"2022-12-10","Bremer","Bremer",NA
"Br144","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.3938417076597,119.758577049703,"2022-12-10","Bremer","Bremer",NA
"Br144","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.3938417076597,119.758577049703,"2022-12-10","Bremer","Bremer",NA
"Br145","2022-12_Bremer_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.13331667,119.817549580508,"2022-12-09","Bremer","Bremer",NA
"Br145","2022-12_Bremer_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.13331667,119.817549580508,"2022-12-09","Bremer","Bremer",NA
"Br145","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.13331667,119.817549580508,"2022-12-09","Bremer","Bremer",NA
"Br145","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.13331667,119.817549580508,"2022-12-09","Bremer","Bremer",NA
"Br146","2022-12_Bremer_stereo-BOSS","E",0,0,1,0,0,3,0,3,0,0,0,0,16,20,-34.5724448949401,119.88030273856,"2022-12-10","Bremer","Bremer",NA
"Br146","2022-12_Bremer_stereo-BOSS","N",0,2,0,0,0,4,0,4,0,0,3,0,11,20,-34.5724448949401,119.88030273856,"2022-12-10","Bremer","Bremer",NA
"Br146","2022-12_Bremer_stereo-BOSS","S",0,0,0,0,0,6,0,6,0,0,4,0,10,20,-34.5724448949401,119.88030273856,"2022-12-10","Bremer","Bremer",NA
"Br146","2022-12_Bremer_stereo-BOSS","W",0,0,2,0,1,1,0,1,0,0,2,0,14,20,-34.5724448949401,119.88030273856,"2022-12-10","Bremer","Bremer",NA
"Br148","2022-12_Bremer_stereo-BOSS","E",0,0,5,0,0,0,0,0,0,0,0,0,15,20,-34.4942249858408,119.731314373793,"2022-12-11","Bremer","Bremer",NA
"Br148","2022-12_Bremer_stereo-BOSS","N",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.4942249858408,119.731314373793,"2022-12-11","Bremer","Bremer",NA
"Br148","2022-12_Bremer_stereo-BOSS","S",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.4942249858408,119.731314373793,"2022-12-11","Bremer","Bremer",NA
"Br148","2022-12_Bremer_stereo-BOSS","W",0,0,6,0,0,0,0,0,0,0,0,0,14,20,-34.4942249858408,119.731314373793,"2022-12-11","Bremer","Bremer",NA
"Br149","2022-12_Bremer_stereo-BOSS","E",0,0,3,0,0,0,0,0,0,0,0,0,17,20,-34.6245131097376,119.631851711674,"2022-12-12","Bremer","Bremer",NA
"Br149","2022-12_Bremer_stereo-BOSS","N",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.6245131097376,119.631851711674,"2022-12-12","Bremer","Bremer",NA
"Br149","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.6245131097376,119.631851711674,"2022-12-12","Bremer","Bremer",NA
"Br149","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.6245131097376,119.631851711674,"2022-12-12","Bremer","Bremer",NA
"Br15","2022-12_Bremer_stereo-BOSS","E",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.405732444186,119.736855238161,"2022-12-10","Bremer","Bremer",NA
"Br15","2022-12_Bremer_stereo-BOSS","N",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.405732444186,119.736855238161,"2022-12-10","Bremer","Bremer",NA
"Br15","2022-12_Bremer_stereo-BOSS","S",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.405732444186,119.736855238161,"2022-12-10","Bremer","Bremer",NA
"Br15","2022-12_Bremer_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.405732444186,119.736855238161,"2022-12-10","Bremer","Bremer",NA
